PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
3n2u,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,31.0,10.0,2.388639841265,-3.6625711856412,203.7,1.8106516318797463,1.8106516318774208,6.830313228305208,6.816373836298234,1.3219180086271091e-14,1.3219180086271091e-14,0.0027605947841719,0.0027578084796202,2.2484520190369168e-17,2.247300029051405e-17,0.0,0.0,0.0,0.0,2.000059201170815,0.999999976159709,5.107474579472289,1.641942156647326,1.0230940096506445,0.9999999999996434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0415327753633708e-14,7.507664340945346e-15,1.918615672190536,0.9828746689231944,7.71471377459358e-18,7.71471377459358e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.999998766087233,0.9999987660871472,1.2308818305000366,0.6603970349470782,6.342977867136338e-16,6.342977867136338e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5752647310593223,0.5752638606472202,1.7507288216899278e-16,1.7507129422953887e-16,0.0,0.0,1.7108872400026864,1.3603519729647864,7.755484588512219e-21,6.694207769602596e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76364026901934,-0.6035004815248629,-139.75953862719487,66.11267779481828
3f18,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,19.0,6.0,2.640030371172,-0.8520646046517996,115.32,0.2776378940046102,0.2776378939977824,6.633313182712953,6.606255243590896,1.0718588590476755e-14,1.0718588590476755e-14,0.0007032613893392,0.0006996856775495,3.4792542633265455e-18,3.471180207599275e-18,0.0,0.0,0.0,0.0,2.0001250348321133,0.999999960047308,5.58515812111061,1.8273713917209424,1.0403620678065224,0.9999999999999748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2262212963774758e-14,9.96803136906742e-15,1.905534731011324,0.985353242515067,6.540733805489098e-18,6.540733805489098e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.03746477561976e-09,9.037426679199043e-09,2.1855314901364338,1.5930523991255603,6.630361095920975e-16,6.630361095920975e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.097048814042825e-09,4.094801111264521e-09,6.52282236058763e-17,6.522705635471149e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1634199092367885e-05,4.057358527258922e-05,1.4351634274221293e-18,1.435149585771327e-18,0.0,0.0,1.65539714403215,1.3521084185447163,2.4965831566464495e-20,2.3783491195452555e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5675080495353574,-0.5183771506901065,-107.85719511612832,52.51970699159623
3rtt,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,5.0,2.587810550576,0.1131477614682004,95.09,1.4998208859868298,1.4998208859800235,8.427287833143724,7.558177701532058,4.271505380988554e-15,4.271505380988554e-15,0.0004851318519632,0.0004810322131837,9.376101580642062e-15,9.375975475268187e-15,0.0,0.0,0.0,0.0,1.00000672275074,0.9999999999616108,5.58507909413355,1.5902026949828894,1.9980394555051897,0.9997545233985542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.927010921124605e-14,3.8368192313355515e-14,1.927506969702956,0.9846981089329848,1.022395381964496e-17,1.022395381964496e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0186604734503382e-12,9.903093647370973e-13,1.3153876058296694,0.6917791370854341,7.706700718201744e-16,7.706700718201744e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1203818727392723e-05,2.052785077478069e-05,7.886568001778471e-23,5.903219370620687e-23,0.0,0.0,1.581181400822375,1.3224871407177747,2.899792023875215e-20,2.8937730337534424e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.525964328760344,-0.5042757956614623,-128.48080263426598,58.58560878668194
3rts,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,6.0,1.908126668818,-0.8595010762357997,103.88,2.17982850075321,2.1798285007492644,7.894099724482944,6.432576110064448,1.6380806673194972e-14,1.6380806673194972e-14,0.0019129641658723,0.0019097201440402,4.612826264077286e-15,4.612712416107598e-15,0.0,0.0,0.0,0.0,1.0000007314347574,0.999999989360816,4.300820780336212,1.1520190349755852,1.9896156179912416,0.9999843371874142,0.0,0.0,0.0,0.0,0.0,0.0,2.1310695598694404e-14,2.0662908279923342e-14,0.997424546324775,0.99742441014393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1627461469165075e-14,2.004321843953316e-14,1.9173538501257543,0.9838867674033512,7.713934808993058e-18,7.713934808993058e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.860235390840519e-13,5.596026068271132e-13,1.2658035105558048,0.6607410849318943,5.614292934558192e-16,5.614292934558192e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516297362884424e-05,1.3316715736332316e-05,8.276800558920254e-23,6.622569289071725e-23,0.0,0.0,1.562591966385576,1.241254332652932,1.252058393806448e-19,1.2392881148313166e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5382290279069023,-0.5009436316378372,-118.81240266197878,55.54167413416632
3lk8,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,17.0,5.0,1.838241438568,-1.028133648379,113.11000000000004,0.5527056195649735,0.5527056195619429,5.625812038386133,5.532556919548525,1.2925580126098092e-14,1.2925580126098092e-14,0.0006583772332957,0.0006559636385666,5.132849633904171e-17,5.1314508233882216e-17,0.0,0.0,0.0,0.0,1.9982909989841429,0.9999999986546572,4.302850535976453,1.2516211702116786,1.076578249117747,0.9999999999999782,0.0,0.0,0.0,0.0,0.0,0.0,2.2760048550435528e-14,2.221805779723221e-14,0.7703547163571258,0.7703545903110606,3.4739965698428385e-20,3.4739965698428385e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.834399327085235e-15,5.892043272233902e-15,1.906543499071045,0.979984866663974,5.870592671819994e-18,5.870592671819994e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.564767275945257e-13,2.1129256238044717e-13,1.2011896166025382,0.6263282813573807,4.4256212882976493e-16,4.4256212882976493e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.872121448839939e-05,1.8450480052444148e-05,4.4189249069174805e-16,4.4189068110265833e-16,0.0,0.0,1.6453086702578918,1.2823819810816226,1.7735241372960902e-20,1.650006336041333e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7539545892346576,-0.5162064455532723,-113.00752598684402,53.521927883973575
3n2v,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,24.0,7.0,4.360858130743,0.8687631549192008,115.32,1.495280562792975,1.4952805627907255,7.010411372886862,6.017035429022295,2.6668064133063508e-14,2.6668064133063508e-14,0.0107491275673557,0.01074658193635,8.317236559766567e-15,8.317189550965713e-15,0.0,0.0,0.0,0.0,2.627292218381911,1.6160087836494703,9.826225293903669,2.8888355671761947,1.0178569578866583,1.0175908976634858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262300120381474e-14,1.0937997314626112e-14,1.8931032917330677,0.9868628789329548,5.8079274793994384e-18,5.8079274793994384e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.6313094828443905e-11,2.6288978983649443e-11,1.28859450271467,0.6874629283161663,5.985046474076617e-16,5.985046474076617e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2985048824012496e-05,5.2244141567383565e-05,8.548196947748729e-23,6.886972086384182e-23,0.0,0.0,1.5392161554334511,1.2039444202302716,1.09053387121728e-20,1.0881908606224971e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6950192810753105,-0.5157723267267643,-150.0320889704671,69.44709980086682
3f19,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,16.0,4.0,2.089631968475,-0.7004609845083997,103.88,0.2323413366035493,0.2323413365997862,5.507723037224123,5.491587615852635,7.6014160630942e-15,7.6014160630942e-15,0.0004709908258728,0.0004682884815142,5.207179113892225e-18,5.196495469409358e-18,0.0,0.0,0.0,0.0,1.9995644419608063,0.9999999991090474,4.842785545174033,1.44179326979844,1.0797935321399623,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3.178708527163181e-14,3.1222489252067835e-14,0.3903442114426539,0.3903440883106808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1529728647668828e-14,8.476773483074842e-15,1.902707027504765,0.9817492253663852,6.531985726760467e-18,6.531985726760467e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.9939524052325964e-13,3.562851101130532e-13,1.2109489584518,0.6410154646863793,5.525745742072221e-16,5.525745742072221e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2693830246506634e-09,1.2660778438010642e-09,1.3138374008304402e-16,1.3138230736675706e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5105382645796285e-05,1.4865084274545473e-05,9.016522536335904e-23,7.803982297941602e-23,0.0,0.0,1.551889886879803,1.2199537672794845,1.7137519333872538e-20,1.6315555637776502e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4681022181464376,-0.4940644794197899,-94.7519571619304,45.43532015732034
6rly,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,26.0,6.0,3.810459728046,2.7173656597490408,69.64,0.6968755282945366,0.6968755282945366,12.399609526834007,12.341231055383874,3.279431497008174e-15,3.279431497008174e-15,0.0129921499960482,0.012992143362635,7.20037243478936e-14,7.200324532231165e-14,0.0,0.0,0.0,0.0,0.9999983716727876,0.9999982226275638,11.600755962061571,2.270558063908831,1.98107835830587,1.010569682332068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2729720016736953e-13,4.272862356799434e-13,0.9999651795395904,0.9999649530546774,3.4867413610061424e-19,3.4867413610061424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0724988423157755e-06,1.072318880536336e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.120328109979557e-13,6.025987257741478e-13,6.84281468406585e-21,6.84281468406585e-21,0.0,0.0,0.9997682677417014,0.9997648713783504,1.8769755292931917e-20,1.865950919814721e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1288441820935263,-0.0503063209923056,-164.25950109796918,67.10980710076707
3f15,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,22.0,8.0,2.3886398412650003,-1.9091412376584,144.78000000000003,0.4636648363254157,0.4636648363175855,6.148016100280479,5.972874604009748,1.4464829059865932e-14,1.4464829059865932e-14,0.0020953259583969,0.0020923632550901,7.056364225899732e-17,7.05497168684114e-17,0.0,0.0,0.0,0.0,1.9985000465018592,0.9999999982718156,5.339683735709104,1.6401188238113455,1.609124784107547,0.9999999999999636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.069342692302796e-15,7.137605783530882e-15,1.9266321749732245,0.986886852906226,5.1677959448543726e-18,5.1677959448543726e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.093151026647558e-13,3.769248493246816e-13,1.296201851449645,0.683310386563715,4.0094162485139484e-16,4.0094162485139484e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17758053540586e-05,4.08955588568856e-05,6.037589728541853e-16,6.037572186259305e-16,0.0,0.0,1.8978744143937711,1.4260566374124315,9.477512534291162e-21,5.543615841352477e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8352879912350648,-0.5162887108233181,-130.83862868064315,61.88340765339388
4guy,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,19.0,7.0,1.838241438568,-1.0056684404493998,113.11,1.2014878175721646,1.2014878175658354,6.690820645871531,5.984818711598006,3.6065941198691455e-15,3.6065941198691455e-15,0.0002932014889153,0.0002896238282115,1.2933440263318026e-15,1.2932649063859818e-15,0.0,0.0,0.0,0.0,1.0000093879693512,0.999999999999434,4.259097738653425,1.0468942431813557,1.8502607971096476,0.9997475253241872,0.0,0.0,0.0,0.0,0.0,0.0,2.1483847764611963e-14,1.9162129620219044e-14,0.9999985340147828,0.9999985074646436,4.875831797534946e-20,4.875831797534946e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294001128067712e-14,2.1984998730204787e-14,1.9376910536120384,0.98542026957413,6.945625583185936e-18,6.945625583185936e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.2731606363025684e-13,3.064741763242244e-13,1.3002500285581535,0.6700499718089761,3.7025454670753895e-16,3.7025454670753895e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.097184238440237e-05,3.080419945989148e-05,5.226584148920429e-19,5.214197354859194e-19,0.0,0.0,1.5669995813380766,1.2882347516266646,4.5258448974017094e-20,4.519499915880732e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6309837367027358,-0.5051567245678339,-133.3846105975753,61.533968185210405
